sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,,data entry notes
42,623,PD,GM,144,LIGOB,1,0,-,-,225,,,
42,623,PD,GM,144,PRUSE,3,1,J3131,J3131,50,,,
42,623,PD,GM,144,PRUSE,1,0,-,-,150,,,
42,623,PD,GM,144,VIBDI,1,0,-,-,120,,,
42,623,PD,GM,144,EUOAL,1,0,-,-,200,,,
42,623,PD,GM,144,LIGOB,1,1,J3132,J3132,250,,,
42,623,PD,GM,144,LIGOB,2,1,J3133,J3133,500,,,
42,623,PD,GM,144,LIGOB,1,0,-,-,300,,,
42,623,,,,ROSMU,1,1,J3134,J3134,200,,,
42,623,DR,RP,145,BERTH,1,1,J3135,J3135,400,,,
42,623,DR,RP,145,BERTH,1,,J3137,J3137,400,,,
42,623,DR,RP,145,MALXX,1,0,-,-,90,,,
42,623,DR,RP,145,MALXX,1,1,J3136,J3136,190,,,
42,623,DR,RP,146,CRAXX,1,0,-,-,70,,,
42,623,DR,RP,146,CRAXX,2,0,-,-,85,,,
42,623,DR,RP,146,CRAXX,1,0,-,-,70,,,
42,623,DR,RP,146,CRAXX,1,0,-,-,30,,,
42,623,DR,RP,146,CRAXX,1,0,-,-,150,,,
42,623,DR,RP,146,CRAXX,1,6,J3138,J3143,200,,,
43,623,KD,HW,143,VIBPL,1,0,-,-,60,,,
43,623,KD,HW,143,PRUSE,1,0,-,-,50,,,
43,623,KD,HW,143,LIGOB,1,1,J3148,J3149,130,,,
43,623,KD,HW,143,LIGOB,1,0,-,-,160,,,
43,623,KD,HW,143,VIBDI,1,1,J3150,J3150,,EGGS,,
43,623,KD,HW,143,PRUSE,0,0,-,-,100,,,
43,623,KD,HW,143,BERTH,0,0,-,-,40,,,
43,623,KD,HW,143,BERTH,1,4,J3151,J3154,1300,,,
43,623,KD,HW,143,ROSMU,2,2,J3155,J3156,1000,,,
43,623,KD,HW,143,VIBPL,1,2,J3157,J3158,100,,,
43,623,KD,HW,143,ROSMU,1,0,-,-,100,,,
43,623,KD,HW,143,VIBPL,,2,J3159,J3160,100,,,
43,623,KD,HW,143,VIBDI,1,1,J3161,J3163,150,,,
43,623,KD,HW,143,VIBDI,2,0,-,-,100,,,
43,623,KD,HW,143,PRUSE,1,0,-,-,150,,,
43,623,KD,HW,143,ROSMU,1,2,J3164,J3165,300,,,
43,623,KD,HW,143,LIGOB,1,3,J3166,J3163,150,,,
43,623,KD,HW,143,LIGOB,2,1,J3169,J3169,250,,,
43,623,KD,HW,143,PRUSE,1,0,-,-,300,,,
43,623,KD,HW,143,LIGOB,2,0,-,-,45,,,
43,623,KD,HW,143,FRAXX,1,1,J3170,J3170,2100,,,
43,623,KD,HW,143,BERTH,1,1,J3171,J3171,80,,,
43,623,PD,AO;KD,145,BERTH,1,0,-,-,700,,,
43,623,PD,AO;KD,145,BERTH,1,0,-,-,450,,,
43,623,PD,AO;KD,145,BERTH,1,0,-,-,1000,,,
43,623,PD,AO;KD,145,BERTH,1,2,J3172,J3173,600,,,
43,623,PD,AO;KD,145,BERTH,1,0,-,-,400,,,
43,623,PD,AO;KD,145,ROSMU,1,1,J3174,J3174,250,,,
43,623,PD,AO;KD,145,LIGOB,1,0,-,-,200,,,
43,623,PD,AO;KD,145,MALXX,1,0,-,-,200,,,
43,623,PD,AO;KD,145,MALXX,2,0,-,-,175,,,
43,623,PD,AO;KD,145,MALXX,3,0,-,-,175,,,
43,623,PD,AO;KD,145,BERTH,1,1,J3175,J3175,200,END OF DAY,,
44,624,ML,PDGM,149,BERTH,1,0,-,-,200,,,
44,624,ML,PDGM,149,RUBXX,1,0,-,-,35,,,
44,624,ML,PDGM,149,RUBXX,1,0,-,-,20,,,
44,624,ML,PDGM,149,BERTH,2,0,-,-,250,,,
44,624,ML,PDGM,149,RUBXX,1,0,-,-,25,,,
44,624,ML,PDGM,149,ROSMU,1,0,-,-,300,,,
44,624,ML,PDGM,149,BERTH,1,0,-,-,200,,,
44,624,ML,PDGM,149,ROSMU,1,0,-,-,190,,,
44,624,ML,PDGM,150,FRAAM,1,0,-,-,65,,,
44,624,ML,PDGM,150,VIBDE,1,3,-,-,175,,,
44,624,ML,PDGM,150,SAMCA,1,1,J3251,J3251,40,,,
44,624,ML,PDGM,150,SAMCA,2,1,J3253,J3253,60,,,
44,624,ML,PDGM,150,VIBDE,2,1,J3252,J3252,200,,,
44,624,ML,PDGM,150,VIBDE,3,1,J3254,J3254,100,,,
44,624,ML,PDGM,150,ROSMU,1,0,-,-,150,,,
44,624,ML,PDGM,150,ROSMU,1,0,-,-,125,,,
45,624,ML,PDGM,147,VIBDI,1,0,-,-,150,DEAD CAT AND EGGS IN WEIRD,,
45,624,ML,PDGM,147,VIBDI,1,0,-,-,75,ONE EGG,,
45,624,ML,PDGM,147,VIBDI,1,0,-,-,100,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,25,,,
45,624,ML,PDGM,148,VIBAC,1,1,J3245,J3245,30,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,70,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,75,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,50,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,90,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,50,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,100,,,
45,624,ML,PDGM,148,VIBAC,2,0,-,-,110,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,60,,,
45,624,ML,PDGM,148,VIBDI,1,0,-,-,120,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,175,,,
45,624,ML,PDGM,148,FRAAM,1,1,J3246,J3246,200,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,100,,,
45,624,ML,PDGM,148,CRAXX,1,0,-,-,40,,,
45,624,ML,PDGM,148,CRAXX,1,0,-,-,60,,,
45,624,ML,PDGM,148,ROSMU,1,0,-,-,150,,,
45,624,ML,PDGM,148,ROSMU,1,0,-,-,150,,,
45,624,ML,PDGM,148,BERTH,1,0,-,-,400,,,
45,624,ML,PDGM,148,BERTH,1,1,J3247,J3247,350,,,
45,624,ML,PDGM,148,VIBDI,1,0,-,-,125,,,
45,624,ML,PDGM,148,BERTH,1,0,-,-,400,,,
45,624,ML,PDGM,148,,1,0,-,-,200,,,
45,624,ML,PDGM,148,VIBAC,1,0,-,-,60,,,
45,624,ML,PDGM,148,BERTH,1,0,-,-,200,,,
45,624,ML,PDGM,149,RUBXX,1,0,-,-,25,,,
45,624,ML,PDGM,149,ROSMU,1,0,-,-,150,,,
45,624,ML,PDGM,149,RUBXX,1,0,-,-,35,,,
45,624,ML,PDGM,149,BERTH,1,0,-,-,300,,,
45,624,ML,PDGM,149,ROSMU,1,0,-,-,100,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,120,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,100,,,
46,624,ML,PDGM,147,VIBDI,2,0,-,-,100,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,80,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,75,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,105,,,
46,624,ML,PDGM,147,BERTH,1,0,-,-,300,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,35,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,90,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,50,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,110,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,100,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,100,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,80,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,175,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,115,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,130,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,140,,,
46,624,ML,PDGM,147,VIBAC,1,0,-,-,35,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,200,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,130,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,150,,,
46,624,ML,PDGM,147,VIBDI,1,1,J3241,J3241,80,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,300,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,200,,,
46,624,ML,PDGM,147,VIBDI,1,1,J3242,J3242,80,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,300,,,
46,624,ML,PDGM,147,VIBDI,1,2,J3243,J3244,220,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,150,,,
46,624,ML,PDGM,147,VIBAC,1,0,-,-,50,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,350,,,
46,624,ML,PDGM,147,VIBDI,1,0,-,-,175,,,
46,624,ML,PDGM,147,VIBAC,1,0,-,-,40,,,
47,628,ML,PD HW,153,PRUSE,1,1,J3455,J3455,90,,,
47,628,ML,PD HW,153,VIBAC,1,3,J3365,J3367,70,,,
47,628,ML,PD HW,153,PRUSE,1,0,-,-,20,,,
47,628,ML,PD HW,153,RUBXX,1,1,J3368,J3348,15,,,
47,628,ML,PD HW,153,PRUSE,1,2,J3369,J3370,100,,,
47,628,ML,PD HW,153,RUBXX,1,0,-,-,13,,,
47,628,ML,PD HW,153,RUBXX,1,0,-,-,40,,,
47,628,ML,PD HW,153,RUBXX,1,0,-,-,30,,,
47,628,ML,PD HW,153,AMEXX,1,1,-,-,80,,,
47,628,ML,PD HW,153,AMEXX,1,0,-,-,35,,,
47,628,ML,PD HW,153,AMEXX,1,0,-,-,135,,,
47,628,ML,PD HW,153,PRUSE,1,2,J3371,J3372,50,,,
47,628,ML,PD HW,153,AMEXX,1,0,-,-,50,,,
47,628,ML,PD HW,153,AMEXX,1,0,-,-,65,,,
47,628,ML,PD HW,153,AMEXX,1,1,J3373,J3373,70,,,
47,629,ML,PD ,155,VIBDI,1,2,J3458,J3459,110,,,
47,629,ML,DR GA,155,ROSMU,1,0,-,-,70,,,
47,629,ML,DR GA,155,ROSMU,1,0,-,-,100,,,
47,629,ML,DR GA,155,ROSMU,1,0,-,-,110,,,
47,629,ML,DR GA,155,ROSMU,2,0,-,-,80,,,
47,629,ML,DR GA,155,ROSMU,1,0,-,-,40,,,
47,629,ML,DR GA,155,MALXX,1,2,J3460,J3461,200,,,
47,629,ML,DR GA,155,RUBXX,1,1,J3462,J3462,35,,,
47,629,ML,DR GA,155,PRUSE,1,5,J3463,J3467,105,,,
47,629,ML,DR GA,155,LIGOB,1,0,-,-,80,,,
47,629,ML,DR GA,155,PRUSE,2,6,J3468,J3473,150,,,
47,629,ML,DR GA,155,AMEXX,1,0,-,-,130,,,
47,629,ML,DR GA,155,MALXX,1,3,J3474,J3476,150,,,
47,629,ML,DR GA,155,PRUSE,3,5,J3477,J3481,135,,,
47,629,ML,DR GA,155,MALXX,1,0,-,-,120,,,
47,629,ML,DR GA,155,MALXX,2,1,J3482,J3482,130,,,
47,629,ML,DR GA,155,AMEXX,1,2,J3483,J3484,90,,,
47,629,ML,DR GA,155,ROSMU,1,2,J3485,J3486,40,,,
48,628,ML,PDHW,153,CRAXX,1,0,-,-,120,,,
48,628,ML,PDHW,153,MALXX,1,0,-,-,80,,,
48,628,ML,PDHW,153,EUOAL,1,0,-,-,80,,,
48,628,ML,PDHW,153,PRUSE,1,0,-,-,30,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,32,,,
48,628,ML,PDHW,153,VIBAC,1,1,J3438,J3438,60,,,
48,628,ML,PDHW,153,VIBAC,1,1,J3439,J3439,100,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,28,,,
48,628,ML,PDHW,153,VIBAC,1,0,J3440,J3440,20,,,
48,628,ML,PDHW,153,VIBAC,1,2,J3441,J3442,86,,,
48,628,ML,PDHW,153,VIBAC,1,0,J3443,J3443,28,,,
48,628,ML,PDHW,153,AMEXX,1,0,-,-,120,,,
48,628,ML,PDHW,153,AMEXX,1,0,-,-,200,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,120,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,60,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,95,,,
48,628,ML,PDHW,153,PRUSE,1,1,J3444,J3444,50,,,
48,628,ML,PDHW,153,VIBDE,1,0,-,-,40,,,
48,628,ML,PDHW,153,AMEXX,1,1,J3445,J3445,125,,,
48,628,ML,PDHW,153,RUBXX,1,0,-,-,10,,,
48,628,ML,PDHW,153,PRUSE,1,0,-,-,60,,,
48,628,ML,PDHW,153,PRUSE,1,0,-,-,61,,,
48,628,ML,PDHW,153,FRAAM,1,0,-,-,14,,,
48,628,ML,PDHW,153,AMEXX,1,1,J3446,J3446,150,,,
48,628,ML,PDHW,153,CRAXX,1,1,J3447,J3447,170,,,
48,628,ML,PDHW,153,AMEXX,1,0,-,-,39,,,
48,628,ML,PDHW,153,VIBAC,1,1,J3448,J3448,35,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,70,,,
48,628,ML,PDHW,153,AMEXX,1,3,J3449,J3451,65,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,100,,,
48,628,ML,PDHW,153,VIBAC,1,0,-,-,60,,,
48,628,ML,PDHW,153,PRUSE,1,1,J3452,J3453,50,,,
48,628,ML,PDHW,153,VIBAC,1,1,J3454,J3454,75,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,50,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,75,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,90,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,75,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,75,,,
49,628,ML,PDHW,152,LONMO,1,1,J3427,J3427,160,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,150,,,
49,628,ML,PDHW,152,LONMO,1,1,J3428,J3428,65,,,
49,628,ML,PDHW,152,SAMCA,1,0,-,-,30,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,175,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,160,,,
49,628,ML,PDHW,152,LONMO,1,1,J3429,J3429,120,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,70,,,
49,628,ML,PDHW,152,LONMO,1,0,-,-,90,,,
49,628,ML,PDHW,152,LONMO,1,1,J3430,J3430,115,,,
49,628,ML,PDHW,152,LONMO,1,2,J3431,J3432,175,,,
49,628,ML,PDHW,152,VIBDE,1,0,-,-,85,,,
49,628,ML,PDHW,152,VIBDE,2,0,-,-,65,,,
49,628,ML,PDHW,152,LONMO,1,2,J3433,J3434,225,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,50,,,
49,628,ML,PDHW,153,VIBAC,1,1,J3435,J3435,80,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,75,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,30,,,
49,628,ML,PDHW,153,VIBAC,1,1,J3436,J3436,25,,,
49,628,ML,PDHW,153,AMEXX,1,0,-,-,50,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,50,,,
49,628,ML,PDHW,153,MALXX,1,0,-,-,125,,,
49,628,ML,PDHW,153,MALXX,1,1,J3437,J3437,100,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,35,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,50,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,42,,,
49,628,ML,PDHW,153,FRAAM,1,0,-,-,6,,,
49,628,ML,PDHW,153,VIBAC,1,0,-,-,80,,,
50,629,PD,DR,154,ROSMU,1,1,J3487,J3487,50,,,
50,629,PD,DR,154,MALXX,1,3,J3551,J3553,130,,,
50,629,PD,DR,154,ROSMU,1,0,-,-,45,,,
50,629,PD,DR,154,BERTH,1,0,-,-,300,,,
50,629,PD,DR,154,BERTH,1,1,J3554,J3554,800,,,
50,629,PD,DR,154,BERTH,1,0,-,-,150,,,
50,629,PD,DR,154,ROSMU,1,0,-,-,60,,,
50,629,PD,DR,154,EUOAL,1,0,-,-,50,,,
50,629,PD,DR,154,ROSMU,1,4,J3555,J3558,50,,,
50,629,PD,DR,154,ROSMU,1,0,-,-,120,,,
50,629,PD,DR,154,ROSMU,1,1,J3559,J3559,100,,,
50,629,PD,DR,154,ROSMU,1,0,-,-,90,,,
50,629,PD,DR,154,ROSMU,1,0,-,-,35,,,
50,629,PD,DR,154,ROSMU,1,,-,-,60,,,
50,629,PD,DR,154,AMEXX,1,1,J3560,J3560,175,,,
50,629,PD,DR;GA,155,LIGOB,1,0,-,-,75,,,
50,629,PD,DR;GA,155,ROSMU,1,0,-,-,125,,,
50,629,PD,DR;GA,155,LIGOB,1,0,-,-,50,,,
50,629,PD,DR;GA,155,ROSMU,1,0,-,-,30,,,
50,629,PD,DR;GA,155,LIGOB,1,0,-,-,170,,,
50,629,PD,DR;GA,155,BERTH,1,1,J3561,J3561,300,,,
50,629,PD,DR;GA,155,ROSMU,1,0,-,-,90,,,
50,629,PD,DR;GA,155,MALXX,1,0,-,-,80,,,
50,629,PD,DR;GA,155,LIGOB,1,0,-,-,60,,,
50,629,PD,DR;GA,155,ROSMU,1,0,-,-,475,,,
50,629,PD,DR;GA,155,MALXX,1,0,-,-,50,,,
50,629,PD,DR;GA,155,ROSMU,1,0,-,-,50,,,
51,630,ML,HW,156,FRAAM,1,1,J3582,J3582,7,,,
51,630,ML,HW,156,VIBAC,1,0,-,-,80,,,
51,630,ML,HW,156,VIBAC,1,0,-,-,65,,,
51,630,ML,HW,156,BERTH,1,0,-,-,550,,,
51,630,ML,HW,156,ROSMU,1,0,-,-,60,,,
51,630,ML,HW,156,BERTH,1,0,-,-,300,,,
51,630,ML,HW,156,ROSMU,1,0,-,-,75,,,
51,630,ML,HW,156,ROSMU,1,0,-,-,150,,,
51,630,ML,HW,156,VIBAC,1,0,-,-,90,,,
51,630,ML,HW,156,AMEXX,1,0,-,-,35,,,
51,630,ML,HW,156,FRAAM,1,0,-,-,11,,,
51,630,ML,HW,156,PRUSE,1,0,-,-,60,,,
51,630,ML,HW,156,LONMO,1,0,-,-,45,,,
51,630,ML,HW,156,SAMCA,1,1,J3583,J3583,32,,,
51,630,ML,HW,157,LIGOB,1,0,-,-,90,,,
51,630,ML,HW,157,AMEXX,1,0,-,-,100,,,
51,630,ML,HW,157,FRAAM,1,0,-,-,28,,,
51,630,ML,HW,157,ROSMU,1,0,-,-,60,,,
51,630,ML,HW,157,VIBAC,1,1,J3584,J3584,37,,,
51,630,ML,HW,157,BERTH,1,1,J3585,J3585,350,,,
51,630,ML,HW,157,BERTH,2,0,-,-,300,,,
51,630,ML,HW,157,AMEXX,1,0,J3586,J3586,50,,,
51,630,ML,HW,157,ROSMU,1,0,-,-,120,,,
51,630,ML,HW,157,AMEXX,1,0,-,-,51,,,
51,630,ML,HW,157,ROSMU,1,0,-,-,35,,,
51,630,ML,HW,157,AMEXX,1,0,-,-,30,,,
51,630,ML,HW,157,ROSMU,1,0,-,-,125,,,
51,630,ML,HW,157,LONMO,1,0,-,-,35,,,
51,630,ML,HW,157,VIBAC,1,0,-,-,30,,,
51,630,ML,HW,157,VIBAC,1,0,-,-,25,,,
51,630,ML,HW,157,BERTH,1,2,J3587,J3588,275,,,
51,630,ML,HWPD,158,VIBAC,1,0,-,-,40,,,
51,630,ML,HWPD,158,VIBAC,1,1,J3589,J3589,40,,,
52,630,ML,ML,159,VIBSI,1,0,-,-,100,,,
52,630,ML,ML,159,ROSMU,1,0,-,-,175,,,
52,630,RP,PD KD,159,VIBSI,1,1,J3604,K3604,150,,,
52,630,RP,PD KD,159,VIBSI,1,2,J3605,K3606,120,,,
52,630,ML,ML,159,VIBSI,1,0,-,-,120,,,
52,630,ML,ML,159,VIBDI,1,0,-,-,300,,,
52,630,RP,PD/KD,159,ROSMU,1,1,J3607,K3607,200,,,
52,630,ML,ML,159,BERTH,1,2,J3608,K3609,600,,,
52,630,RP,PD/KD,159,VIBSI,1,0,-,-,80,,,
52,630,ML,ML,,VIBSI,1,0,-,-,100,,,
52,630,ML,ML,,VIBSI,1,0,-,-,100,,,
52,701,PD,ML,201,FRAAM,1,0,-,-,35,SUN A,,
52,701,PD,ML,201,FRAAM,2,1,K4001,K4001,100,SUN ,,
52,701,PD,ML,201,ROSMU,1,0,-,-,150,A,,
52,701,PD,ML,201,ROSMU,2,0,-,-,220,A,,
52,701,PD,ML;DR,201,FRAAM,1,0,-,-,40,SUN,,
52,701,PD,ML;DR,201,FRAAM,2,0,-,-,120,SUN A,,
52,701,PD,ML;DR,201,FRAAM,3,0,-,-,30,SUN,,
52,701,PD,ML;DR,201,FRAAM,1,0,-,-,60,SUN,,
52,701,PD,ML;DR,201,MALXX,1,0,-,-,60,,,
52,701,PD,ML;DR,201,FRAAM,1,0,-,-,45,,,
52,701,PD,ML;DR,201,FRAAM,2,0,-,-,34,,,
52,701,PD,ML;DR,201,MALXX,2,0,-,-,120,A,,
52,701,PD,ML;DR,201,FRAAM,1,2,K4002,K4003,75,SNAP,,
52,701,PD,ML;DR,201,FRAAM,1,0,-,-,40,,,
52,701,PD,ML;DR,201,FRAAM,1,0,-,-,65,A,,
52,701,PD,ML;DR,201,FRAAM,2,1,K4004,K4004,100,A,,
52,701,PD,ML;DR,201,FRAAM,3,1,K4005,K4005,60,A,,
52,701,PD,ML;DR,201,FRAAM,4,0,-,-,120,A,,
52,701,PD,ML;DR,201,RUBXX,1,0,-,-,7,,,
52,701,PD,ML;DR,201,FRAAM,1,1,K4006,K4006,175,A,,
52,701,PD,ML;DR,201,FRAAM,2,1,K4007,K4007,90,,,
52,701,PD,ML;DR,201,FRAAM,1,0,-,-,31,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,60,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,25,,,
53,630,ML,HWPD,158,LONMO,1,3,J3590,J3592,290,,,
53,630,ML,HWPD,158,LONMO,2,2,J3593,J3594,100,,,
53,630,ML,HWPD,158,VIBAC,1,1,J3595,J3595,75,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,50,,,
53,630,ML,HWPD,158,LONMO,3,5,J3596,J3600,200,,,
53,630,ML,HWPD,158,AMEXX,1,0,-,-,80,,,
53,630,ML,HWPD,158,ROSMU,1,1,J3601,J3601,40,,,
53,630,ML,HWPD,158,FRAAM,1,0,-,-,9,,,
53,630,ML,HWPD,158,ROSMU,1,0,-,-,30,,,
53,630,ML,HWPD,158,AMEXX,1,0,-,-,40,,,
53,630,ML,HWPD,158,ROSMU,1,0,,--,100,,,
53,630,ML,HWPD,158,ROSMU,2,0,-,-,115,,,
53,630,ML,HWPD,158,ROSMU,1,0,-,-,55,,,
53,630,ML,HWPD,158,VIBDE,1,0,-,-,70,,,
53,630,ML,HWPD,158,AMEXX,1,0,-,-,90,,,
53,630,ML,HWPD,158,AMEXX,1,0,-,-,16,,,
53,630,ML,HWPD,158,AMEXX,1,0,-,-,150,,,
53,630,ML,HWPD,158,FRAAM,1,0,-,-,25,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,90,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,30,,,
53,630,ML,HWPD,158,AMEXX,1,0,-,-,45,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,25,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,35,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,80,,,
53,630,ML,HWPD,158,VIBAC,1,0,-,-,50,,,
53,630,ML,HWPD,158,BERTH,1,0,-,-,300,,,
53,630,PD,RP; KD,159,BERTH,1,1,J3602,J3602,500,,,
53,630,RP,DD/KD,159,BERTH,1,0,-,-,1000,,,
53,630,ML,ML,159,VIBSI,1,0,-,-,80,,,
53,630,ML,ML,159,VIBSI,1,0,-,-,100,,,
53,630,ML,ML,159,VIBSI,1,1,J3603,J3603,175,,,
54,630,HW,DR,159,BERTH,1,1,J3055,J3055,40,,,
54,630,HW,DR,159,BERTH,1,1,J3056,J3056,200,,,
54,630,HW,DR,159,BERTH,1,2,J3057,J3508,700,,,
54,630,HW,DR,159,BERTH,1,0,,,275,,,
54,630,HW,DR,159,BERTH,1,0,,,190,,,
54,630,HW,DR,159,VIBSI,1,0,,,60,,,
54,630,HW,DR,159,VIBSI,2,2,J359,J360,200,,,
54,702,RP,PD,203,BERTH,1,1,K4063,K4063,300,A,,
54,702,RP,PD,203,BERTH,1,0,,,600,,,
54,702,RP,PD,203,LIGOB,1,0,,,200,A,,
54,702,RP,PD,203,LIGOB,1,0,,,80,A,,
54,702,RP,PD,203,VIBSI,1,1,K4064,K4064,90,,,
54,702,RP,PD,203,BERTH,1,0,,,200,A,,
54,702,RP,PD,203,BERTH,1,0,,,400,A,,
54,702,RP,PD,203,BERTH,1,0,,,500,A,,
54,702,RP,PD,203,BERTH,1,0,,,300,,,
54,702,RP,PD,203,BERTH,1,0,,,300,A,,
54,702,RP,PD,203,BERTH,1,0,,,300,A,,
54,702,RP,PD,203,BERTH,1,0,,,400,A,,
54,702,RP,PD,203,EUOAL,1,0,,,75,A,,
54,702,RP,PD,203,BERTH,1,0,,,500,A,,
54,702,RP,PD,203,BERTH,2,0,,,500,,,
54,702,RP,PD,203,BERTH,1,0,,,500,,,
54,702,RP,PD,203,ROSMU,1,0,,,50,,,
54,702,RP,PD,203,BERTH,1,0,,,100,,,
54,702,RP,PD,203,ROSMU,1,0,,,70,A,,
54,702,RP,PD,203,VIBDI,1,0,,,40,,,
54,702,RP,PD,203,BERTH,1,0,K4065,K4065,500,,,
54,702,RP,PD,203,FRAAM,1,1,,,8,,,
54,702,RP,PD,203,BERTH,1,0,,,150,,,
54,702,RP,PD,203,VIBDI,1,0,,,40,A,,
54,702,RP,PD,203,MALXX,1,0,,,70,,,
54,702,RP,PD,203,MALXX,2,1,K4069,,175,K4066-K4068 ARE ON PAGE 11,,
55,701,PD,DR; ML,202,PRUSE,1,0,-,-,75,,,
55,701,PD,DR; ML,202,PRUSE,2,1,K4025,K4025,90,,,
55,701,PD,DR; ML,202,LIGOB,1,1,K4026,K4026,60,,,
55,701,PD,DR; ML,202,LIGOB,2,0,-,-,100,,,
55,701,PD,DR; ML,202,LIGOB,3,0,-,-,150,,,
55,701,PD,DR; ML,202,VIBDI,1,1,K4027,K4027,60,,,
55,701,PD,DR; ML,202,VIBDI,1,1,K4028,K4028,80,,,
55,701,PD,DR; ML,202,RUBXX,1,1,K4029,K4029,40,,,
55,701,PD,DR; ML,202,RUBXX,1,0,-,-,30,,,
55,701,PD,DR; ML,202,LIGOB,1,0,-,-,90,,,
55,701,PD,DR; ML,202,PRUSE,1,0,-,-,70,,,
55,701,PD,DR; ML,202,RUBXX,1,0,-,-,40,,,
55,701,PD,DR; ML,202,LIGOB,1,0,-,-,200,,,
55,701,PD,DR; ML,202,LIGOB,1,0,-,-,170,,,
55,701,PD,DR; ML,202,LIGOB,1,1,K4030,K4030,600,,,
55,701,PD,DR; ML,202,ROSMU,1,1,K4031,K4031,70,,,
56,701,PD,DR;ML,201,FRAAM,4,2,K4008,K4009,140,,,
56,701,PD,DR;ML,201,PRUSE,1,0,-,-,65,,,
56,701,PD,DR;ML,201,FRAAM,1,0,-,-,60,A,,
56,701,PD,DR;ML,201,FRAAM,2,1,K4010,K4010,40,,,
56,701,PD,DR;ML,201,PRUSE,2,1,K4011,K4011,90,,,
56,701,PD,DR;ML,201,PRUSE,3,0,-,-,70,,,
56,701,PD,DR;ML,201,PRUSE,4,1,K4012,K4012,90,,,
