sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,data entry notes
,624,ML,PD; GM,148,VIBAC,1,0,-,-,50,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,90,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,50,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,100,,
,624,ML,PD; GM,148,VIBAC,2,0,-,-,110,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,60,,
,624,ML,PD; GM,148,VIBDI,1,0,-,-,120,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,175,,
,624,ML,PD; GM,148,FRAAM,1,1,J3246,J3246,200,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,100,,
,624,ML,PD; GM,148,CRAXX,1,0,-,-,40,,
,624,ML,PD; GM,148,CRAXX,1,0,-,-,60,,
,624,ML,PD; GM,148,ROSMU,1,0,-,-,150,,
,624,ML,PD; GM,148,ROSMU,1,0,-,-,150,,
,624,ML,PD; GM,148,BERTH,1,0,-,-,400,,
,624,ML,PD; GM,148,BERTH,1,1,J3247,J3247,350,,
,624,ML,PD; GM,148,VIBDI,1,0,-,-,125,,
,624,ML,PD; GM,148,BERTH,1,0,-,-,400,,
,624,ML,PD; GM,148,BERTH,1,0,-,-,200,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,60,,
,624,ML,PD; GM,148,BERTH,1,0,-,-,200,,
,624,ML,PD; GM,149,RUBXX,1,0,-,-,25,,
,624,ML,PD; GM,149,ROSMU,1,0,-,-,150,,
,624,ML,PD; GM,149,RUBXX,1,0,-,-,35,,
,624,ML,PD; GM,149,BERTH,1,0,-,-,300,,
,624,ML,PD; GM,149,ROSMU,1,0,-,-,100,,
46,624,ML,PD;GM,147,VIBDI,1,0,-,-,120,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,100,,
,624,ML,PD;GM,147,VIBDI,2,0,-,-,100,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,80,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,75,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,105,,
,624,ML,PD;GM,147,BERTH,1,0,-,-,300,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,35,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,90,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,50,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,110,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,100,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,100,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,80,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,175,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,115,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,130,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,140,,
,624,ML,PD;GM,147,VIBAC,1,0,-,-,35,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,200,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,130,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,150,,
,624,ML,PD;GM,147,VIBDI,1,1,J3241,J3241,80,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,300,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,200,,
,624,ML,PD;GM,147,VIBDI,1,1,J3242,J3242,80,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,300,,
,624,ML,PD;GM,147,VIBDI,1,2,J3243,J3244,220,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,150,,
,624,ML,PD;GM,147,VIBAC,1,0,-,-,50,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,350,,
,624,ML,PD;GM,147,VIBDI,1,0,-,-,175,,
,624,ML,PD;GM,147,VIBAC,1,0,-,-,40,,
47,628,ML,PD; HW,153,PRUSE,1,1,J3455,J3455,90,,
,628,ML,PD; HW,153,VIBAC,1,3,J3365,J3367,70,,
,628,ML,PD; HW,154,PRUSE,1,0,-,-,20,,
,628,ML,PD; HW,154,RUBXX,1,1,J3368,J3368,15,,
,628,ML,PD; HW,154,PRUSE,1,2,J3369,J3370,100,,
,628,ML,PD; HW,154,RUBXX,1,0,-,-,13,,
,628,ML,PD; HW,154,RUBXX,1,0,-,-,40,,
,628,ML,PD; HW,154,RUBXX,1,0,-,-,30,,
,628,ML,PD; HW,154,AMEXX,1,1,-,-,80,,
,628,ML,PD; HW,154,AMEXX,1,0,-,-,35,,
,628,ML,PD; HW,154,AMEXX,1,0,-,-,135,,
,628,ML,PD; HW,154,PRUSE,1,2,J3371,J3372,50,,
,628,ML,PD; HW,154,AMEXX,1,0,-,-,50,,
,628,ML,PD; HW,154,AMEXX,1,0,-,-,65,,
,628,ML,PD; HW,154,AMEXX,1,1,J3373,J3373,70,,
,628,ML,PD,155,VIBDI,1,2,J3458,J3459,110,,
,628,ML,DR; GA,155,ROSMU,1,0,-,-,70,,
,628,ML,DR; GA,155,ROSMU,1,0,-,-,100,,
,628,ML,DR; GA,155,ROSMU,1,0,-,-,110,,
,628,ML,DR; GA,155,ROSMU,2,0,-,-,80,,
,628,ML,DR; GA,155,ROSMU,1,0,-,-,40,,
,628,ML,DR; GA,155,MALXX,1,2,J3460,J3461,200,,
,628,ML,DR; GA,155,RUBXX,1,1,J3462,J3462,35,,
,628,ML,DR; GA,155,PRUSE,1,5,J3463,J3467,105,,
,628,ML,DR; GA,155,LIGOB,1,0,-,-,80,,
,628,ML,DR; GA,155,PRUSE,2,6,J3468,J3473,150,,
,628,ML,DR; GA,155,AMEXX,1,0,-,-,130,,
,628,ML,DR; GA,155,MALXX,1,3,J3474,J3476,150,,
,628,ML,DR; GA,155,PRUSE,3,5,J3477,J3481,135,,
,628,ML,DR; GA,155,MALXX,1,0,-,-,120,,
,628,ML,DR; GA,155,MALXX,2,1,J3482,J3482,130,,
,628,ML,DR; GA,155,AMEXX,1,2,J3483,J3484,90,,
,628,ML,DR; GA,155,ROSMU,1,2,J3485,J3486,40,,
48,628,ML,PD;HW,153,CRAXX,1,0,-,-,120,,
,628,ML,PD;HW,153,MALXX,1,0,-,-,80,,
,628,ML,PD;HW,153,EUOAL,1,0,-,-,80,,
,628,ML,PD;HW,153,PRUSE,1,0,-,-,30,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,32,,
,628,ML,PD;HW,153,VIBAC,1,1,J3438,J3438,60,,
,628,ML,PD;HW,153,VIBAC,1,1,J3439,J3439,100,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,28,,
,628,ML,PD;HW,153,VIBAC,1,0,J3440,J3440,20,,
,628,ML,PD;HW,153,VIBAC,1,2,J3441,J3442,86,,
,628,ML,PD;HW,153,VIBAC,1,0,J3443,J3443,28,,
,628,ML,PD;HW,153,AMEXX,1,0,-,-,120,,
,628,ML,PD;HW,153,AMEXX,1,0,-,-,200,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,120,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,60,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,95,,
,628,ML,PD;HW,153,PRUSE,1,1,J3444,J3444,50,,
,628,ML,PD;HW,153,VIBDE,1,0,-,-,40,,
,628,ML,PD;HW,153,AMEXX,1,1,J3445,J3445,125,,
,628,ML,PD;HW,153,RUBXX,1,0,-,-,10,,
,628,ML,PD;HW,153,PRUSE,1,0,-,-,60,,
,628,ML,PD;HW,153,PRUSE,1,0,-,-,61,,
,628,ML,PD;HW,153,FRAAM,1,0,-,-,14,,
,628,ML,PD;HW,153,AMEXX,1,0,-,-,39,,
,628,ML,PD;HW,153,VIBAC,1,1,J3448,J3448,35,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,70,,
,628,ML,PD;HW,153,AMEXX,1,3,J3449,J3451,65,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,100,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,60,,
,628,ML,PD;HW,153,PRUSE,1,1,J3452,J3453,50,,
,628,ML,PD;HW,153,VIBAC,1,1,J3454,J3454,75,,
49,628,ML,PD;HW,152,LONMO,1,0,-,-,50,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,75,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,90,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,75,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,75,,
,628,ML,PD;HW,152,LONMO,1,1,J3427,J3427,160,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,150,,
,628,ML,PD;HW,152,LONMO,1,1,J3428,J3428,65,,
,628,ML,PD;HW,152,SAMCA,1,0,-,-,30,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,175,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,160,,
,628,ML,PD;HW,152,LONMO,1,1,J3429,J3429,120,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,70,,
,628,ML,PD;HW,152,LONMO,1,0,-,-,90,,
,628,ML,PD;HW,152,LONMO,1,1,J3430,J3430,115,,
,628,ML,PD;HW,152,LONMO,1,2,J3431,J3432,175,,
,628,ML,PD;HW,152,VIBDE,1,0,-,-,85,,
,628,ML,PD;HW,152,VIBDE,2,0,-,-,65,,
,628,ML,PD;HW,152,LONMO,1,2,J3433,J3434,225,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,50,,
,628,ML,PD;HW,153,VIBAC,1,1,J3435,J3435,80,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,75,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,30,,
,628,ML,PD;HW,153,VIBAC,1,1,J3436,J3436,25,,
,628,ML,PD;HW,153,AMEXX,1,0,-,-,50,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,50,,
,628,ML,PD;HW,153,MALXX,1,0,-,-,125,,
,628,ML,PD;HW,153,MALXX,1,1,J3437,J3437,100,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,35,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,50,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,42,,
,628,ML,PD;HW,153,FRAAM,1,0,-,-,6,,
,628,ML,PD;HW,153,VIBAC,1,0,-,-,80,,
50,629,PD,DR,154,ROSMU,1,1,J3487,J3487,50,,
,629,PD,DR,154,MALXX,1,3,J3551,J3553,130,,
,629,PD,DR,154,ROSMU,1,0,-,-,45,,
,629,PD,DR,154,BERTH,1,0,-,-,300,,
,629,PD,DR,154,BERTH,1,1,J3554,J3554,800,,
,629,PD,DR,154,BERTH,1,0,-,-,150,,
,629,PD,DR,154,ROSMU,1,0,-,-,60,,
,629,PD,DR,154,EUOAL,1,0,-,-,50,,
,629,PD,DR,154,ROSMU,1,4,J3555,J3558,50,,
,629,PD,DR,154,ROSMU,1,0,-,-,120,,
,629,PD,DR,154,ROSMU,1,1,J3559,J3559,100,,
,629,PD,DR,154,ROSMU,1,0,-,-,90,,
,629,PD,DR,154,ROSMU,1,0,-,-,35,,
,629,PD,DR,154,ROSMU,1,0,-,-,60,,
,629,PD,DR,154,AMEXX,1,1,J3560,J3560,175,,
,629,PD,DR; GA,155,LIGOB,1,0,-,-,75,,
,629,PD,DR; GA,155,ROSMU,1,0,-,-,125,,
,629,PD,DR; GA,155,LIGOB,1,0,-,-,50,,
,629,PD,DR; GA,155,ROSMU,1,0,-,-,30,,
,629,PD,DR; GA,155,LIGOB,1,0,-,-,170,,
,629,PD,DR; GA,155,BERTH,1,1,J3561,J3561,300,,
,629,PD,DR; GA,155,ROSMU,1,0,-,-,90,,
,629,PD,DR; GA,155,MALXX,1,0,-,-,80,,
,629,PD,DR; GA,155,LIGOB,1,0,-,-,60,,
,629,PD,DR; GA,155,ROSMU,1,0,-,-,175,,
,629,PD,DR; GA,155,MALXX,1,0,-,-,50,,
,629,PD,DR; GA,155,ROSMU,1,0,-,-,50,,
51,630,ML,HW,156,FRAAM,1,1,J3582,J3582,7,,
,630,ML,HW,156,VIBAC,1,0,-,-,80,,
,630,ML,HW,156,VIBAC,1,0,-,-,65,,
,630,ML,HW,156,BERTH,1,0,-,-,550,,
,630,ML,HW,156,ROSMU,1,0,-,-,60,,
,630,ML,HW,156,BERTH,1,0,-,-,300,,
,630,ML,HW,156,ROSMU,1,0,-,-,75,,
,630,ML,HW,156,ROSMU,1,0,-,-,150,,
,630,ML,HW,156,VIBAC,1,0,-,-,90,,
,630,ML,HW,156,AMEXX,1,0,-,-,35,,
,630,ML,HW,156,FRAAM,1,0,-,-,11,,
,630,ML,HW,156,PRUSE,1,0,-,-,60,,
,630,ML,HW,156,LONMO,1,0,-,-,45,,
,630,ML,HW,156,SAMCA,1,1,J3583,J3583,32,,
,630,ML,HW,157,LIGOB,1,0,-,-,90,,
,630,ML,HW,157,AMEXX,1,0,-,-,100,,
,630,ML,HW,157,FRAM,1,0,-,-,28,,
,630,ML,HW,157,ROSMU,1,0,-,-,60,,
,630,ML,HW,157,VIBAC,1,1,J3584,J3584,37,,
,630,ML,HW,157,BERTH,1,1,J3585,J3585,350,,
,630,ML,HW,157,BERTH,2,0,-,-,300,,
,630,ML,HW,157,AMEXX,1,0,J3586,J3586,50,,
,630,ML,HW,157,ROSMU,1,0,-,-,120,,
,630,ML,HW,157,AMEXX,1,0,-,-,51,,
,630,ML,HW,157,ROSMU,1,0,-,-,35,,
,630,ML,HW,157,AMEXX,1,0,-,-,30,,
,630,ML,HW,157,ROSMU,1,0,-,-,125,,
,630,ML,HW,157,LONMO,1,0,-,-,35,,
,630,ML,HW,157,VIBAC,1,0,-,-,30,,
,630,ML,HW,157,VIBAC,1,0,-,-,25,,
,630,ML,HW,157,BERTH,1,2,J3587,J3588,275,,
,630,ML,HW;PD,157,VIBAC,1,0,-,-,40,,
,630,ML,HW;PD,157,VIBAC,1,1,J3589,J3589,40,,
,630,ML,ML,159,VIBSI,1,0,-,-,100,,
,630,ML,ML,159,ROSMU,1,0,-,-,175,,
,630,RP,PD; KD,159,VIBSI,1,1,J3604,J3604,150,,
,630,RP,PD; KD,159,VIBSI,1,2,J3605,J3606,120,,
,630,ML,ML,159,VIBSI,1,0,-,-,120,,
,630,ML,ML,159,VIBDI,1,0,-,-,300,,
,630,RP,PD; KD,159,ROSMU,1,1,J3607,J3607,200,,
,630,ML,ML,159,BERTH,1,2,J3608,J3609,600,,
,630,RP,PD; KD,159,VIBSI,1,0,-,-,80,,
52,630,ML,ML,159,VIBSI,1,0,-,-,100,,
,630,ML,ML,159,VIBSI,1,0,-,-,100,,
,701,PD,ML,201,FRAAM,1,0,-,-,35,SUN A,
,701,PD,ML,201,FRAAM,2,1,K4001,K4001,100,SUN A,
,701,PD,ML,201,ROSMU,1,0,-,-,150,A,
,701,PD,ML,201,ROSMU,2,0,-,-,220,A,
,701,PD,ML; DR,201,FRAAM,1,0,-,-,40,SUN  ,
,701,PD,ML; DR,201,FRAAM,2,0,-,-,120,SUN A,
,701,PD,ML; DR,201,FRAAM,3,0,-,-,30,SUN ,
,701,PD,ML; DR,201,FRAAM,1,0,-,-,60,SUN,
,701,PD,ML; DR,201,MALXX,1,0,-,-,60,,
,701,PD,ML; DR,201,FRAAM,1,0,-,-,45,,
,701,PD,ML; DR,201,FRAAM,2,0,-,-,34,,
,701,PD,ML; DR,201,MALXX,2,0,-,-,120,A,
,701,PD,ML; DR,201,FRAAM,1,2,K4002,K4003,75,SNAP,
,701,PD,ML; DR,201,FRAAM,1,0,-,-,40,,
,701,PD,ML; DR,201,FRAAM,1,0,-,-,65,A,
,701,PD,ML; DR,201,FRAAM,2,1,K4004,K4004,100,A,
,701,PD,ML; DR,201,FRAAM,3,1,K4005,K4005,60,A,
,701,PD,ML; DR,201,FRAAM,4,0,-,-,120,A,
,701,PD,ML; DR,201,RUBXX,1,0,-,-,7,,
,701,PD,ML; DR,201,FRAAM,1,1,K4006,K4006,175,A,
,701,PD,ML; DR,201,FRAAM,2,1,K4007,K4007,90,,
,701,PD,ML; DR,201,FRAAM,1,0,-,-,31,,
53,630,ML,HW;PD,158,VIBAC,1,0,-,-,60,,
,630,ML,HW;PD,158,VIBAC,1,3,-,-,25,,
,630,ML,HW;PD,158,LONMO,1,2,J3590,J3592,290,,
,630,ML,HW;PD,158,LONMO,2,1,J3593,J3594,100,,
,630,ML,HW;PD,158,VIBAC,1,0,J3595,J3595,75,,
,630,ML,HW;PD,158,VIBAC,3,5,-,-,50,,
,630,ML,HW;PD,158,LONMO,1,0,J3596,J3600,200,,
,630,ML,HW;PD,158,AMEXX,1,0,-,-,80,,
,630,ML,HW;PD,158,ROSMU,1,1,J3601,J3601,40,,
,630,ML,HW;PD,158,FRAAM,1,0,-,-,9,,
,630,ML,HW;PD,158,ROSMU,1,0,-,-,30,,
,630,ML,HW;PD,158,AMEXX,1,0,-,-,40,,
,630,ML,HW;PD,158,ROSMU,1,0,-,-,100,,
,630,ML,HW;PD,158,ROSMU,2,0,-,-,115,,
,630,ML,HW;PD,158,ROSMU,1,0,-,-,55,,
,630,ML,HW;PD,158,VIBDE,1,0,-,-,70,,
,630,ML,HW;PD,158,AMEXX,1,0,-,-,90,,
,630,ML,HW;PD,158,AMEXX,1,0,-,-,16,,
,630,ML,HW;PD,158,AMEXX,1,0,-,-,150,,
,630,ML,HW;PD,158,FRAAM,1,0,-,-,25,,
,630,ML,HW;PD,158,VIBAC,1,0,-,-,70,,
,630,ML,HW;PD,158,VIBAC,1,0,-,-,30,,
,630,ML,HW;PD,158,AMEXX,1,0,-,-,45,,
,630,ML,HW;PD,158,VIBAC,1,0,-,-,25,,
,630,ML,HW;PD,158,VIBAC,1,0,-,-,350,,
,630,ML,HW;PD,158,VIBAC,1,0,-,-,80,,
,630,ML,HW;PD,158,VIBAC,1,0,-,-,50,,
,630,ML,HW;PD,158,BERTH,1,0,-,-,300,,
,630,PD,RP;KD,159,BERTH,1,1,J3602,J3602,500,,
,630,RP,DR;KD,159,BERTH,1,0,-,-,1000,,
,630,ML,ML,159,VIBSI,1,0,-,-,80,,
,630,ML,ML,159,VIBSI,1,0,-,-,100,,
,630,ML,ML,159,VIBSI,1,1,-,-,175,,
54,630,HW,DR,159,BERTH,1,1,J3055,J3055,40,,
,630,HW,DR,159,BERTH,1,1,J3056,J3056,200,,
,630,HW,DR,159,BERTH,1,2,J3057,J3058,700,,
,630,HW,DR,159,BERTH,1,0,-,-,275,,
,630,HW,DR,159,BERTH,1,0,-,-,190,,
,630,HW,DR,159,VIBSI,1,0,-,-,60,,
,630,HW,DR,159,VIBSI,2,2,J359,J360,200,,
,702,RP,PD,203,BERTH,1,1,K4063,K4063,300,A,
,702,RP,PD,203,BERTH,1,0,-,-,600,,
,702,RP,PD,203,LIGOB,1,0,-,-,200,A,
,702,RP,PD,203,LIGOB,1,0,-,-,80,A,
,702,RP,PD,203,VIBSI,1,1,K4064,K4064,90,,
,702,RP,PD,203,BERTH,1,0,-,-,200,A,
,702,RP,PD,203,BERTH,1,0,-,-,400,A,
,702,RP,PD,203,BERTH,1,0,-,-,500,A,
,702,RP,PD,203,BERTH,1,0,-,-,300,,
,702,RP,PD,203,BERTH,1,0,-,-,300,A,
,702,RP,PD,203,BERTH,1,0,-,-,300,A,
,702,RP,PD,203,BERTH,1,0,-,-,400,A,
,702,RP,PD,203,EUOAL,1,0,-,-,75,A,
,702,RP,PD,203,BERTH,1,0,-,-,500,A,
,702,RP,PD,203,BERTH,2,0,-,-,500,,
,702,RP,PD,203,BERTH,1,0,-,-,500,,
,702,RP,PD,203,ROSMU,1,0,-,-,50,,
,702,RP,PD,203,BERTH,1,0,-,-,100,,
,702,RP,PD,203,ROSMU,1,0,-,-,70,A,
,702,RP,PD,203,VIBDI,1,0,-,-,40,,
,702,RP,PD,203,BERTH,1,0,-,-,500,,
,702,RP,PD,203,FRAAM,1,1,K4065,K4065,8,,
,702,RP,PD,203,BERTH,1,0,-,-,150,,
,702,RP,PD,203,VIBDI,1,0,-,-,40,A,
,702,RP,PD,203,MALXX,1,0,-,-,70,,
,702,RP,PD,203,MALXX,2,1,K4069,K4069,175,K4066-K4068 ARE ON PAGE 11,
55,701,PD,DR;ML,202,PRUSE,1,0,-,-,75,,
,701,PD,DR;ML,202,PRUSE,1,1,K4025,K4025,90,,
,701,PD,DR;ML,202,LIGOB,2,0,K4026,K4026,60,,
,701,PD,DR;ML,202,LIGOB,1,0,-,-,100,,
,701,PD,DR;ML,202,LIGOB,2,0,-,-,150,,
,701,PD,DR;ML,202,VIBDI,3,1,K4027,K4027,60,,
,701,PD,DR;ML,202,VIBDI,1,1,K4028,K4028,80,,
,701,PD,DR;ML,202,RUBXX,1,1,K4029,K4029,40,,
,701,PD,DR;ML,202,RUBXX,1,0,-,-,30,,
,701,PD,DR;ML,202,LIGOB,1,0,-,-,90,,
,701,PD,DR;ML,202,PRUSE,1,0,-,-,70,,
,701,PD,DR;ML,202,RUBXX,1,0,-,-,40,,
,701,PD,DR;ML,202,LIGOB,1,0,-,-,200,,
,701,PD,DR;ML,202,LIGOB,1,0,-,-,170,A,
,701,PD,DR;ML,202,LIGOB,1,1,K4030,K4030,600,A,
,701,PD,DR;ML,202,ROSMU,1,1,K4031,K4031,70,A,
56,701,PD,DR; ML,201,FRAAM,4,2,K4008,K4009,140,,
,701,PD,DR; ML,201,PRUSE,1,0,-,-,65,,
,701,PD,DR; ML,201,FRAAM,1,0,-,-,60,A,
,701,PD,DR; ML,201,FRAAM,2,1,K4010,K4010,40,,
,701,PD,DR; ML,201,PRUSE,2,1,K4011,K4011,90,,
,701,PD,DR; ML,201,PRUSE,3,0,-,-,70,,
,701,PD,DR; ML,201,PRUSE,4,1,K4012,K4012,90,,
,701,PD,DR; ML,201,ROSMU,1,2,K4013,K4014,200,,
,701,PD,DR; ML,201,ROSMU,1,0,-,-,50,,
,701,PD,DR; ML,201,ROSMU,1,1,K4015,K4015,190,,
,701,PD,DR; ML,201,PRUSE,1,0,-,-,75,,
,701,PD,DR; ML,201,EUOAL,1,1,K4016,K4016,100,A,
,701,PD,DR; ML,201,PRUSE,2,0,-,-,60,,
,701,PD,DR; ML,201,PRUSE,1,1,K4017,K4017,90,,
,701,PD,DR; ML,201,MALXX,1,0,-,-,50,,
,701,PD,DR; ML,201,FRAAM,1,0,-,-,28,,
,701,PD,DR; ML,201,ROSMU,1,0,-,-,200,,
,701,PD,DR; ML,201,ROSMU,2,0,-,-,170,,
,701,PD,DR; ML,201,MALXX,1,0,-,-,60,,
,701,PD,DR; ML,201,BERTH,1,0,-,-,500,A,
,701,PD,DR; ML,201,ROSMU,1,0,-,-,15,,
,701,PD,DR; ML,201,RUBPH,1,0,-,-,21,,
,701,PD,DR; ML,201,ROSMU,1,0,-,-,350,,
,701,PD,DR; ML,201,ROSMU,2,2,K4018,K4019,200,,
,701,PD,DR; ML,201,FRAAM,1,1,K4020,K4020,50,A,
,701,PD,DR; ML,201,FRAAM,2,0,-,-,35,,
,701,PD,DR; ML,201,RUBXX,1,1,K4021,K4021,25,A,
,701,PD,DR; ML,201,FRAAM,3,1,K4022,K4022,90,,
,701,PD,DR; ML,201,FRAAM,4,1,K4023,K4023,80,,
,701,PD,DR; ML,201,FRAAM,5,0,-,-,50,,
,701,PD,DR; ML,201,MALXX,1,0,-,-,220,,
,701,PD,DR; ML,201,MALXX,1,1,K4024,K4024,400,,
57,702,DR,KD,203,MALXX,1,0,-,-,70,,
,702,DR,KD,203,MALXX,1,0,-,-,200,A,
,702,DR,KD,203,MALXX,2,0,-,-,100,A,
,702,DR,KD,203,BERTH,3,0,-,-,1000,A,
,702,DR,KD,203,BERTH,1,0,-,-,300,,
,702,DR,KD,203,FRAAM,1,0,-,-,25,,
,702,DR,KD,203,FRAAM,1,0,-,-,25,,
,702,DR,KD,203,PRUSE,2,4,K4094,K4097,130,,
,702,DR,KD,203,BERTH,1,0,-,-,800,A,
,702,DR,KD,203,PRUSE,1,2,K4098,K4099,110,,
,702,DR,KD,203,BERTH,2,0,-,-,400,A,
,702,DR,KD,203,VIBDI,1,1,K4100,K4100,190,A,
,702,DR,KD,203,BERTH,1,0,-,-,500,A,
,702,DR,KD,203,VIBDI,1,0,-,-,110,,
,702,DR,KD,203,EUOAL,1,0,-,-,30,,
,702,DR,KD,203,BERTH,1,0,-,-,800,A,
,702,DR,KD,203,MALXX,1,0,-,-,150,A,
,702,DR,KD,203,BERTH,1,0,-,-,400,A,
,702,DR,KD,203,MALXX,1,0,-,-,950,A,
,702,DR,KD,203,MALXX,2,2,K4101,K4102,130,A,
,702,DR,KD,203,MALXX,1,1,K4103,K4103,85,,
,702,DR,KD,203,EUOAL,1,1,K4104,K4104,250,A,
,702,DR,KD,203,VIBDI,1,0,-,-,100,,
,702,DR,KD,203,RUBXX,1,0,-,-,15,,
,702,DR,KD,203,VIBDI,1,0,-,-,50,,
,702,DR,KD,203,VIBPL,1,0,-,-,30,,
,702,DR,KD,203,MALXX,1,0,-,-,60,,
,702,DR,KD,203,MALXX,2,0,-,-,80,,
,702,DR,KD,203,VIBDI,1,0,-,-,120,,
,702,DR,KD,203,ROSMU,1,0,-,-,50,,
,702,DR,KD,203,ROSMU,1,1,K4105,K4105,150,,
,702,DR,KD,203,ROSMU,1,1,K4106,K4106,100,A,
,702,DR,KD,203,ROSMU,1,0,-,-,100,A,
58,702,RP,ML; HW,203,MALXX,1,3,K4066,K4068,150,,
,702,RP,PD,203,MALXX,3,0,-,-,225,A,
,702,RP,ML; HW,203,MALXX,1,4,K4070,K4073,220,A,
,702,RP,PD,203,ROSMU,1,2,K4074,K4075,150,,
,702,RP,PD,203,ROSMU,1,0,-,-,50,A,
,702,RP,PD,203,ROSMU,1,0,-,-,60,,
,702,RP,ML; HW,203,MALXX,1,2,K4076,K4077,100,,
,702,RP,PD,203,VIBDI,1,0,-,-,200,A,
,702,RP,PD,203,MALXX,2,0,-,-,75,,
,702,RP,ML; HW,203,PRUSE,1,1,K4078,K4078,70,,
,702,RP,ML; HW,203,ROSMU,1,1,K4079,K4079,75,A,
,702,RP,ML; HW,203,ROSMU,1,0,-,-,75,,
,702,RP,ML; HW,203,ROSMU,1,1,K4080,K4080,150,,
,702,RP,ML; HW,203,ROSMU,1,1,K4081,K4081,50,,
,702,RP,ML; HW,203,ROSMU,1,0,-,-,50,,
,702,RP,ML; HW,203,FRAAM,1,1,K4082,K4082,25,,
,702,RP,PD,203,ROSMU,1,0,-,-,70,A,
,702,RP,PD,203,ROSMU,1,1,K4085,K4085,100,,
,702,RP,ML; HW,203,ROSMU,1,0,-,-,70,,
,702,RP,ML; HW,203,ROSMU,1,2,K4083,K4084,180,A,
,702,RP,PD,203,ROSMU,1,1,K4085,K4085,150,,
,702,RP,ML; HW,203,ROSMU,1,0,-,-,150,A,
,705,ML,ML ,205,ROSMU,1,0,-,-,150,,
,705,ML,ML ,205,MALXX,1,1,K4141,K4141,120,FULL-SIZED APPLES,
,705,ML,ML ,205,ROSMU,1,0,-,-,100,,
,705,ML,ML ,205,ROSMU,1,6,K4135,K4140,150,A; 5 THINGS THAT MAY BE CATS? SEE VIALS,
59,702,DR,KD,203,ROSMU,1,0,-,-,80,,
,702,DR,KD,203,ROSMU,1,0,-,-,50,A,
,705,ML,ML,204,ROSMU,1,2,K4125,K4126,200,A,
,705,ML,ML,204,ROSMU,2,0,-,-,80,A,
,705,ML,ML,204,ROSMU,3,0,-,-,115,,
,705,ML,ML,204,PRUSE,1,0,-,-,100,,
,705,ML,ML,204,PRUSE,2,0,-,-,130,,
,705,ML,ML,204,PRUSE,1,0,-,-,85,,
,705,ML,ML,204,PRUSE,2,0,-,-,100,,
,705,ML,ML,204,LONMO,1,0,-,-,85,A; EGGS,
