  DATE,team,transect,catNum,catSpecies,treeSpecies,collected?,notes,captureWeight,captureWeightDay,newHost,changeID,geInitialWeight,geFinalWeight,geFrassWeight,Late,fate,fateDate,
707,MLDR,350,2026,PYRRIS,RUBXX,Y,,0.005,,ROSMU,,,,,,D,714,
707,MLDR,350,2027,EUPIXX,RUBXX,Y,,0.0035,,RUBXX,,0.0027,0.003,0.0031,,D,728,
707,MLDR,350,2028,MICROX,RUBXX,N,,,,,,,,,,,,
707,MLDR,350,2029,ZALEXX,RUBXX,Y,LITHXX?,0.002,,RUBXX,ACHADI,0.0017,0.0098,0.0065,,D,911,
707,MLDR,350,2030,EUPIMI,RUBXX,Y,,0.0051,,,,,,,,D,712,
707,MLDR,350,2031,EUTRCL,VIBLE,Y,PREPUPAL AT TIME OF GE FINAL WEIGHT :( PP722,0.1536,,LONMO,,0.3241,0.625,1.1628,,P,725,
707,MLDR,350,2032,SPECLX,VIBLE,Y,,0.0069,,,CALLDR,,,,,D,718,
707,MLDR,350,2033,HEMATH,VIBLE,Y,,0.0007,,,,,,,,,,
707,MLDR,350,2034,SPECLX,VIBLE,Y,,0.0087,,,,,,,,D,708,
707,MLDR,350,2035,SPECLX,VIBLE,Y,,0.0055,,,,,,,,,,
707,MLDR,350,2036,SPECLX,VIBLE,Y,PP 715,0.008,,,CALLDR,,,,,P,718,
707,MLDR,350,2037,ZALEXX,VIBLE,Y,PP726,0.0101,,VIBDE,ZALEHO,0.0291,0.2954,0.3728,,P,729,
707,MLDR,350,2038,HEMATH,VIBLE,Y,,0.003,,,,,,,,D,708,
707,MLDR,350,2039,MELACA,VIBLE,Y,PP725,0.0067,,,,,,,,P,728,
707,MLDR,350,2040,ZALEXX,VIBLE,Y,,0.0054,,,,,,,,T,714,
707,MLDR,350,2041,CALLDR,VIBLE,Y,,0.0172,,,,,,,,P,714,
707,MLDR,350,2042,HEMATH,VIBLE,Y,,0.0002,,,,,,,,,,
707,MLDR,350,2043,PROTPO,VIBLE,Y,,0.0181,,VIBLE,,0.0381,,,,P,721,
707,MLDR,350,2044,HEMATH,VIBLE,Y,,0.0009,,,,,,,,,,
707,MLDR,350,2045,MESORU,RUBAL,Y,PP725,0.0116,,,,,,,,P,726,
,,,2046,,,,,,,,,,,,,,,
,,,2047,,,,,,,,,,,,,,,
,,,2048,,,,,,,,,,,,,,,
,,,2049,,,,,,,,,,,,,,,
,,,2050,,,,,,,,,,,,,,,
,,,2051,,,,,,,,,,,,,,,
,,,2052,,,,,,,,,,,,,,,
,,,2053,,,,,,,,,,,,,,,
,,,2054,,,,,,,,,,,,,,,
,,,2055,,,,,,,,,,,,,,,
,,,2056,,,,,,,,,,,,,,,
,,,2057,,,,,,,,,,,,,,,
,,,2058,,,,,,,,,,,,,,,
,,,2059,,,,,,,,,,,,,,,
,,,2060,,,,,,,,,,,,,,,
,,,2061,,,,,,,,,,,,,,,
,,,2062,,,,,,,,,,,,,,,
,,,2063,,,,,,,,,,,,,,,
,,,2064,,,,,,,,,,,,,,,
,,,2065,,,,,,,,,,,,,,,
,,,2066,,,,,,,,,,,,,,,
,,,2067,,,,,,,,,,,,,,,
,,,2068,,,,,,,,,,,,,,,
,,,2069,,,,,,,,,,,,,,,
,,,2070,,,,,,,,,,,,,,,
,,,2071,,,,,,,,,,,,,,,
,,,2072,,,,,,,,,,,,,,,
,,,2073,,,,,,,,,,,,,,,
708,MLDR,352,2074,LOMOVE,PRUSE,Y,PP725,0.0047,,CRAXX,,0.0165,0.0363,0.0444,,P,726,
708,MLDR,352,2075,ELAPVE,ROSMU,Y,,0.0173,,,,,,,,D,715,
708,MLDR,352,2076,MICROX,ROSMU,N,,,,,,,,,,,,
708,MLDR,352,2077,METAHY,ROSMU,Y,,0.0235,,PROTO,,,,,,P,806,
708,MLDR,352,2078,SCHIUN,ROSMU,Y,,0.0047,,,,,,,1,PP,822,
708,MLDR,352,2079,EUPIXX,ROSMU,Y,,0.0023,,PRUSE,,0.0018,,,,D,720,
708,MLDR,352,2080,PALTAN,ROSMU,Y,,0.046,,,,,,,,D,806,
708,MLDR,352,2081,EUPIMI,ROSMU,Y,PP 711,0.0181,,,,,,,,PP,711,
,,,2082,,,,,,,,,,,,,,,
,,,2083,,,,,,,,,,,,,,,
,,,2084,,,,,,,,,,,,,,,
,,,2085,,,,,,,,,,,,,,,
,,,2086,,,,,,,,,,,,,,,
,,,2087,,,,,,,,,,,,,,,
,,,2088,,,,,,,,,,,,,,,
,,,2089,,,,,,,,,,,,,,,
,,,2090,,,,,,,,,,,,,,,
,,,2091,,,,,,,,,,,,,,,
,,,2092,,,,,,,,,,,,,,,
,,,2093,,,,,,,,,,,,,,,
,,,2094,,,,,,,,,,,,,,,
,,,2095,,,,,,,,,,,,,,,
,,,2096,,,,,,,,,,,,,,,
,,,2097,,,,,,,,,,,,,,,
,,,2098,,,,,,,,,,,,,,,
,,,2099,,,,,,,,,,,,,,,
,,,2100,,,,,,,,,,,,,,,
,,,2101,,,,,,,,,,,,,,,
,,,2102,,,,,,,,,,,,,,,
,,,2103,,,,,,,,,,,,,,,
,,,2104,,,,,,,,,,,,,,,
,,,2105,,,,,,,,,,,,,,,
,,,2106,,,,,,,,,,,,,,,
,,,2107,,,,,,,,,,,,,,,
,,,2108,,,,,,,,,,,,,,,
,,,2109,,,,,,,,,,,,,,,
,,,2110,,,,,,,,,,,,,,,
712,MLDR,354,2111,PROTPO,LONMO,Y,,0.0036,,VIBLE,,0.0034,,,,D,718,
712,MLDR,354,2112,BISTBE,PRUSE,N,,,,,,,,,,,,
712,MLDR,354,2113,NOCTXX,FRAAM,Y,,0.0108,,,WIGGLX,,,,,P,815,
712,MLDR,354,2114,MICROX,LONMO,N,,,,,,,,,,,,
712,MLDR,354,2115,WIGGLX,LONMO,Y,,0.0067,,,,,,,,P,815,
712,MLDR,355,2116,ZALEXX,FRAAM,Y,,0.0021,,FRAAM,,0.001,,,,D,721,
712,MLDR,355,2117,EUPIXX,PRUSE,Y,PP 803,0.0088,,PRUSE,CAMPPE,0.0085,0.0238,0.0173,,PP,803,
712,MLDR,355,2118,LOMOSE,PRUSE,Y,,0.023,,PRUSE,,0.02,,,,D,721,
712,MLDR,355,2119,LAMBFI,PRUSE,Y,,0.0013,,,,,,,,D,715,
712,MLDR,355,2120,PROCLI,LONMO,Y,,0.0043,,,,,,,1,G,931,
712,MLDR,355,2121,PROTPO,LONMO,Y,,0.0162,,LONMO,,0.0124,0.0245,0.0204,,P,815,
712,MLDR,355,2122,EUTRCL,LONMO,Y,PREPUPAL AT TIME OF GE FINAL WEIGHT,0.5266,,SAMCA,,0.5664,0.9069,2.6287,,P,725,
712,MLDR,355,2123,CAMPPE,PRUSE,Y,,0.0169,,ROSMU,,0.0157,0.0223,0.0159,,D,809,
712,MLDR,355,2124,EUTRCL,PRUSE,Y,,0.0172,,PRUSE,PROCLI,0.0176,0.0371,0.0156,,P,822,
712,MLDR,355,2125,LOMOVE,PRUSE,Y,PREPUPAL AT TIME OF FINAL GE WEIGHT PP721,0.0196,,MALFL,,0.0298,0.023,0.0141,,P,722,
712,MLDR,355,2126,WIGGLX,PRUSE,Y,,0.0142,,,,,,,,P,815,
712,MLDR,355,2127,EUPIXX,ROSMU,Y,,0.0015,,MALFL,,0.0012,0.0033,0.0043,,D,822,
712,MLDR,355,2128,LOMOVE,PRUSE,Y,,0.0084,,,,0.0064,,,,T,721,
712,MLDR,355,2129,UNKNXX,LONMO,Y,,0.0195,,,,,,,,P,718,
712,MLDR,355,2130,HYPAUN,PRUSE,Y,,0.0036,,MALFL,,0.003,0.0075,0.0059,,D,728,
712,MLDR,355,2131,HYPAUN,PRUSE,Y,,0.003,,PRUSE,,0.0025,0.0087,0.0036,,D,808,
712,MLDR,355,2132,PROTPO,PRUSE,Y,,0.029,,MALFL,,0.0245,0.0288,0.0268,,D,815,
712,MLDR,355,2133,PALTAN,PRUSE,Y,,0.0063,,,,,,,,MIA,808,
712,MLDR,355,2134,ZALEXX,VIBDE,Y,DOA,0.0646,,,,,,,,D,721,
712,MLDR,355,2135,GEOMXX,VIBDE,Y,PP822,0.0133,,VIBDI,CAMPPE,0.013,0.0165,0.01,,P,829,
712,MLDR,355,2136,ENNOSU,FRAAM,Y,,0.0184,,,,,,,,K,901,
,,,2137,,,,,,,,,,,,,,,
,,,2138,,,,,,,,,,,,,,,
,,,2139,,,,,,,,,,,,,,,
,,,2140,,,,,,,,,,,,,,,
,,,2141,,,,,,,,,,,,,,,
,,,2142,,,,,,,,,,,,,,,
,,,2143,,,,,,,,,,,,,,,
,,,2144,,,,,,,,,,,,,,,
,,,2145,,,,,,,,,,,,,,,
,,,2146,,,,,,,,,,,,,,,
,,,2147,,,,,,,,,,,,,,,
713,MLDR,357,2148,HYPAUN,VIBLE,Y,,0.0002,,VIBDE,,0.0135,0.0224,0.0251,1,D,931,
713,MLDR,357,2149,MELACA,VIBLE,Y,PP726,0.0066,,,,,,,,P,729,
713,MLDR,357,2150,PROTPO,VIBLE,Y,,0.0365,,,,0.0342,,,,T,721,
713,MLDR,357,2151,PROTPO,VIBLE,Y,,0.0162,,VIBDE,,0.0172,0.0521,0.0628,,P,725,
713,MLDR,357,2152,CAMPPE,VIBLE,Y,,0.0059,,VIBDE,,0.0063,0.0219,0.015,,P,808,
713,MLDR,357,2153,EUPIXX,VIBLE,Y,PP822,0.0001,,VIBLE,CAMPPE,0.0007,0.0024,0.0013,,P,824,
713,MLDR,357,2154,MORRLA,VIBLE,Y,,0.0167,,,,,,,,PP,822,
713,MLDR,357,2155,ELAPVE,VIBLE,Y,PP726,0.0455,,,,,,,,P,728,
713,MLDR,357,2156,CAMPPE,VIBLE,Y,PP 729,0.0181,,VIBLE,,0.0189,0.0477,0.0304,,PP,729,
713,MLDR,357,2157,CAMPPE,VIBLE,Y,,0.001,,INV,PROTPO,0.022,0.0247,0.0013,1,D,931,
713,MLDR,357,2158,CALLDR,VIBLE,Y,,0.0294,,,,,,,,P,718,
713,MLDR,357,2159,ZALEXX,VIBLE,Y,PP 729,0.0249,,VIBLE,ZALEHO,0.0246,0.1337,0.094,,PP,729,
713,MLDR,357,2160,NATANA,VIBLE,Y,PP722,0.0251,,,,,,,,P,725,
713,MLDR,357,2161,CAMPPE,VIBLE,Y,,0.0158,,LONMO,,0.0122,0.0242,0.0176,,P,817,
713,MLDR,357,2162,CAMPPE,VIBLE,Y,,0.006,,VIBAC,,0.0057,0.0056,0.0012,,D,726,
,,,2163,,,,,,,,,,,,,,,
,,,2164,,,,,,,,,,,,,,,
,,,2165,,,,,,,,,,,,,,,
,,,2166,,,,,,,,,,,,,,,
,,,2167,,,,,,,,,,,,,,,
,,,2168,,,,,,,,,,,,,,,
,,,2169,,,,,,,,,,,,,,,
,,,2170,,,,,,,,,,,,,,,
,,,2171,,,,,,,,,,,,,,,
,,,2172,,,,,,,,,,,,,,,
,,,2173,,,,,,,,,,,,,,,
,,,2174,,,,,,,,,,,,,,,
,,,2175,,,,,,,,,,,,,,,
,,,2176,,,,,,,,,,,,,,,
,,,2177,,,,,,,,,,,,,,,
,,,2178,,,,,,,,,,,,,,,
,,,2179,,,,,,,,,,,,,,,
,,,2180,,,,,,,,,,,,,,,
,,,2181,,,,,,,,,,,,,,,
,,,2182,,,,,,,,,,,,,,,
,,,2183,,,,,,,,,,,,,,,
,,,2184,,,,,,,,,,,,,,,
714,MLDR,358,2185,CAMPPE,ROSMU,Y,,0.0133,,ROSMU,,0.0117,0.0237,0.0233,,P,815,
714,MLDR,358,2186,HYPAUN,ROSMU,Y,,0.0134,,PRUSE,,0.0115,0.0292,0.0183,,P,,
714,MLDR,358,2187,PALTAN,ROSMU,Y,ID UNSURE,0.0039,,,,,,,1,G,931,
714,MLDR,358,2188,PROTPO,LIGOB,Y,,0.0096,,FRAAM,,0.0089,0.0078,0.0024,,D,808,
714,MLDR,358,2189,PROTPO,LIGOB,Y,,0.0198,,,,0.017,,,,T,718,
714,MLDR,358,2190,PROTPO,LIGOB,Y,,0.0069,,FRAAM,,0.0064,0.0059,0.0027,,D,808,
714,MLDR,358,2191,EUPIMI,LIGOB,Y,PP725,0.0077,,,,,,,,D,726,
714,MLDR,358,2192,PROTPO,MALFL,Y,,0.009,,PRUSE,,0.0083,,,,D,721,
714,MLDR,358,2193,CAMPPE,MALFL,Y,BURDENED,0.0208,,,,0.0183,,,,T,718,
714,MLDR,358,2194,CAMPPE,MALFL,Y,,0.0046,,MALFL,,0.0035,0.0049,0.0062,1,G,931,
714,MLDR,358,2195,HYPAUN,MALFL,Y,,0.0011,,ROSMU,,0.0008,0.0047,0.0028,,D,725,
714,MLDR,358,2196,EUPIXX,MALFL,Y,,0.0021,,,,,,,,D,715,
714,MLDR,358,2197,SCHIXX,VIBPL,Y,PP729,0.1825,,,,,,,,D,808,
714,MLDR,358,2198,EUTRCL,VIBPL,Y,PP 808,0.0297,,VIBPL,,0.0263,0.057,0.0514,,PP,808,
714,MLDR,358,2199,PALEXX,MALPR,Y,PP722,0.0818,,,,,,,,D,725,
714,MLDR,358,2200,PROTPO,MALFL,Y,,0.0163,,MALFL,,0.0154,0.0176,0.0078,,T,809,
714,MLDR,358,2201,PALEXX,MALFL,Y,,0.0204,,,,,,,,,,
714,MLDR,358,2202,MICROX,MALFL,N,,,,,,,,,,,,
714,MLDR,358,2203,MORRCO,MALFL,N,,,,,,,,,,,,
714,MLDR,358,2204,MELACA,MALFL,Y,PP 725,0.0139,,,LOMOVE,,,,,PP,725,
714,MLDR,358,2205,CAMPPE,MALFL,Y,,0,,CRAXX,,0.0024,0.0049,0.0099,1,D,931,
714,MLDR,358,2206,CAMPPE,ROSMU,Y,,0.0159,,CRAXX,,0.0137,0.0143,0.0277,,D,911,
714,MLDR,358,2207,PALTAN,ROSMU,Y,PP718 FAILED PUPATION,0.0504,,,,,,,,D,722,
714,MLDR,358,2208,CAMPPE,LIGOB,Y,,0.0018,,LIGOB,,0.0022,0.0018,0.0032,,T,808,
714,MLDR,358,2209,CAMPPE,LIGOB,Y,,0.0071,,FRAAM,,0.0066,,,,D,721,
714,MLDR,358,2210,LITHXX,ROSMU,Y,ACTUALLY TAKEN HELLA TOIDED,NA,,,,,,,,T,714,
714,MLDR,358,2211,GEINBU,RUBAL,Y,,0.0055,,,,,,,,T,718,
714,MLDR,358,2212,PROCLI,ROSMU,Y,,0.0031,,,,,,,1,P,905,
,,,2213,,,,,,,,,,,,,,,
,,,2214,,,,,,,,,,,,,,,
,,,2215,,,,,,,,,,,,,,,
,,,2216,,,,,,,,,,,,,,,
,,,2217,,,,,,,,,,,,,,,
,,,2218,,,,,,,,,,,,,,,
,,,2219,,,,,,,,,,,,,,,
,,,2220,,,,,,,,,,,,,,,
,,,2221,,,,,,,,,,,,,,,
715,MLDR,359,2222,MESORU,RUBAL,Y,PP722,0.0453,,,,,,,,P,725,
,,,2223,MICROX,RUBAL,N,,,,,,,,,,,,
,,,2224,GEINBU,RUBAL,Y,,0.0049,,,,,,,,T,718,
,,,2225,GEINBU,RUBAL,Y,,0.0043,,,,,,,,T,718,
,,,2226,MICROX,RUBAL,N,,,,,,,,,,,,
,,,2227,GEINBU,RUBAL,N,,,,,,,,,,,,
,,,2228,GEINBU,RUBAL,Y,,0.0029,,,,,,,,D,718,
,,,2229,,,,,,,,,,,,,,,
819,MLDR,401,2230,NATANA,VIBDE,Y,PP823,0.0771,,,,,,,,P,829,
819,MLDR,401,2231,ELAPVE,VIBDE,Y,,0.0118,,,,,,,,T,823,
819,MLDR,401,2232,ELAPVE,VIBLE,Y,,0.0029,,VIBLE,,0.0019,,,,D,901,
819,MLDR,401,2233,SCHIXX,VIBDE,Y,,0.002,,VIBLE,SCHIBA,0.0058,0.0232,0.0308,1,G,931,
819,MLDR,401,2234,SCHIXX,VIBDE,Y,,0.002,,,SCHIBA,0.0095,0.0349,0.0389,,T,911,
819,MLDR,401,2235,SCHIXX,VIBDE,Y,PP 911,0.0024,,VIBDE,SCHIBA,0.0102,0.0505,0.0744,,PP,911,
819,MLDR,401,2236,ORETRO,VIBDE,Y,PP829,0.0098,,,,0.0596,,,,P,830,
819,MLDR,401,2237,SCHIXX,VIBLE,Y,,0.02,,INV,SCHIBA,0.0462,,,,D,830,
819,MLDR,401,2238,ENNOSU,VIBDE,Y,,0.051,,INV,,0.1318,,,,P,901,
819,MLDR,401,2239,ORETRO,VIBLE,Y,SMALL,0,,,,,,,1,D,931,
819,MLDR,401,2240,ORETRO,VIBLE,Y,PP 824,0.0572,,,,,,,,PP,824,
819,MLDR,401,2241,ORETRO,VIBLE,Y,,0.0321,,VIBLE,,0.1307,,,,P,830,
819,MLDR,401,2242,ZALEHO,VIBDE,Y,,0.0182,,INV,,0.0503,0.1091,0.0639,1,P,915,
819,MLDR,401,2243,ZALEHO,VIBDE,Y,,0.0066,,,,,,,,T,822,
819,MLDR,401,2244,ZALEHO,VIBLE,Y,,0.0148,,,,,,,,D,822,
819,MLDR,401,2245,ORETRO,VIBLE,Y,,0,,,,,,,1,G,931,
819,MLDR,401,2246,ORETRO,VIBLE,Y,,0.0051,,INV,,0.027,,,1,P,901,
819,MLDR,401,2247,ENNOSU,VIBLE,Y,,0.0538,,VIBDE,,0.1381,,,,P,830,
819,MLDR,401,2248,ENNOSU,VIBLE,Y,,0.0655,,VIBLE,,0.1304,,,,P,830,
819,MLDR,401,2249,ORETRO,VIBLE,Y,PP 824,0.0279,,,,,,,,PP,824,
819,MLDR,401,2250,ORETRO,VIBLE,Y,,0.0327,,VIBDE,,0.1075,,,,P,830,
819,MLDR,401,2251,ZALEHO,VIBLE,Y,,0.0091,,INV,,0.0237,,,,D,830,
819,MLDR,401,2252,ZALEHO,VIBLE,Y,,0.0272,,INV,,0.0748,0.2742,0.783,1,E,911,
819,MLDR,401,2253,CALLDR,VIBLE,Y,,0.0215,,,,,,,,P,829,
819,MLDR,401,2254,PROTPO,VIBLE,Y,,0.0021,,,,,,,,T,921,
819,MLDR,401,2255,CALLDR,VIBLE,Y,ID UNSURE; CANNOT CONFIRM IF IT WAS ACTUALLY TOIDED,0.0013,,,,,,,,T,718,
819,MLDR,401,2256,PROTPO,VIBLE,Y,,0,,VIBLE,,,,,1,P,931,
819,MLDR,401,2257,PROTPO,VIBDE,Y,,0.0003,,VIBDE,,0,0.0014,0.0018,1,G,931,
819,MLDR,401,2258,PROTPO,VIBDE,Y,,0.0049,,INV,,0.0142,0.0668,0.0523,1,P,931,1
819,MLDR,401,2259,PROTPO,VIBDE,Y,,0,,VIBLE,,0.0002,0.0007,0.0004,1,G,931,
819,MLDR,401,2260,PHOBPI,VIBDE,Y,,0.2604,,,,,,,,T,829,
819,MLDR,401,2261,DARACH,VIBLE,Y,,0.6893,,,,,,,1,PP,905,
819,MLDR,401,2262,ACROIN,CRAXX,Y,,0.1648,,,,,,,1,G,931,
819,MLDR,401,2263,ZALEHO,VIBLE,Y,PP830,0.0996,,VIBLE,,0.1669,,,,P,901,
819,MLDR,401,2264,ORETRO,VIBDE,Y,,0.0192,,INV,,0.0612,,,,P,830,
819,MLDR,401,2265,ORETRO,VIBDE,Y,LOST IT'S TAIL PP829,0.0038,,VIBDE,,0.0169,,,,P,830,
819,MLDR,401,2266,NATANA,VIBDE,Y,PP 911,0.0053,,,,,,,,PP,911,
819,MLDR,401,2267,ORETRO,VIBDE,Y,,0.0086,,INV,,0.0484,,,,P,830,
819,MLDR,401,2268,ELAPVE,RUBAL,Y,,0.004,,,,,,,1,G,931,
819,MLDR,401,2269,ENNOSU,VIBLE,Y,,0.0204,,INV,,0.0395,0.1113,0.2997,1,PP,905,
819,MLDR,401,2270,PROTPO,VIBLE,Y,,0.0012,,,,,,,1,G,931,
819,MLDR,401,2271,PROTPO,VIBLE,Y,,0,,,,,,,1,G,931,
812,MLDR,9999,2272,ZALEHO,VIBLE,Y,,,,INV,,0.3404,,,1,PP,830,
812,MLDR,9999,2273,ZALEHO,VIBDE,Y,,,,VIBDE,,0.3375,,,,P,830,
,,,2274,,,,,,,,,,,,,,,
,,,2275,,,,,,,,,,,,,,,
,,,2276,,,,,,,,,,,,,,,
,,,2277,,,,,,,,,,,,,,,
,,,2278,,,,,,,,,,,,,,,
,,,2279,,,,,,,,,,,,,,,
,,,2280,,,,,,,,,,,,,,,
,,,2281,,,,,,,,,,,,,,,
,,,2282,,,,,,,,,,,,,,,
,,,2283,,,,,,,,,,,,,,,
,,,2284,,,,,,,,,,,,,,,
,,,2285,,,,,,,,,,,,,,,
,,,2286,,,,,,,,,,,,,,,
,,,2287,,,,,,,,,,,,,,,
,,,2288,,,,,,,,,,,,,,,
,,,2289,,,,,,,,,,,,,,,
,,,2290,,,,,,,,,,,,,,,
,,,2291,,,,,,,,,,,,,,,
,,,2292,,,,,,,,,,,,,,,
,,,2293,,,,,,,,,,,,,,,
,,,2294,,,,,,,,,,,,,,,
,,,2295,,,,,,,,,,,,,,,
,,,2296,,,,,,,,,,,,,,,
,,,2297,,,,,,,,,,,,,,,
,,,2298,,,,,,,,,,,,,,,
,,,2299,,,,,,,,,,,,,,,
,,,2300,,,,,,,,,,,,,,,
,,,2301,,,,,,,,,,,,,,,
,,,2302,,,,,,,,,,,,,,,
,,,2303,,,,,,,,,,,,,,,
,,,2304,,,,,,,,,,,,,,,
,,,2305,,,,,,,,,,,,,,,
,,,2306,,,,,,,,,,,,,,,
,,,2307,,,,,,,,,,,,,,,
,,,2308,,,,,,,,,,,,,,,
,,,2309,,,,,,,,,,,,,,,
,,,2310,,,,,,,,,,,,,,,
,,,2311,,,,,,,,,,,,,,,
,,,2312,,,,,,,,,,,,,,,
,,,2313,,,,,,,,,,,,,,,
,,,2314,,,,,,,,,,,,,,,
,,,2315,,,,,,,,,,,,,,,
,,,2316,,,,,,,,,,,,,,,
,,,2317,,,,,,,,,,,,,,,
,,,2318,,,,,,,,,,,,,,,
,,,2319,,,,,,,,,,,,,,,
,,,2320,,,,,,,,,,,,,,,
,,,2321,,,,,,,,,,,,,,,
,,,2322,,,,,,,,,,,,,,,
,,,2323,,,,,,,,,,,,,,,
,,,2324,,,,,,,,,,,,,,,
,,,2325,,,,,,,,,,,,,,,
,,,2326,,,,,,,,,,,,,,,
,,,2327,,,,,,,,,,,,,,,
,,,2328,,,,,,,,,,,,,,,
,,,2329,,,,,,,,,,,,,,,
,,,2330,,,,,,,,,,,,,,,
,,,2331,,,,,,,,,,,,,,,
,,,2332,,,,,,,,,,,,,,,
,,,2333,,,,,,,,,,,,,,,
,,,2334,,,,,,,,,,,,,,,
,,,2335,,,,,,,,,,,,,,,
,,,2336,,,,,,,,,,,,,,,
,,,2337,,,,,,,,,,,,,,,
,,,2338,,,,,,,,,,,,,,,
,,,2339,,,,,,,,,,,,,,,
,,,2340,,,,,,,,,,,,,,,
,,,2341,,,,,,,,,,,,,,,
,,,2342,,,,,,,,,,,,,,,
,,,2343,,,,,,,,,,,,,,,
,,,2344,,,,,,,,,,,,,,,
,,,2345,,,,,,,,,,,,,,,
,,,2346,,,,,,,,,,,,,,,
,,,2347,,,,,,,,,,,,,,,
,,,2348,,,,,,,,,,,,,,,
,,,2349,,,,,,,,,,,,,,,
,,,2350,,,,,,,,,,,,,,,
,,,2351,,,,,,,,,,,,,,,
,,,2352,,,,,,,,,,,,,,,
,,,2353,,,,,,,,,,,,,,,
,,,2354,,,,,,,,,,,,,,,
,,,2355,,,,,,,,,,,,,,,
,,,2356,,,,,,,,,,,,,,,
,,,2357,,,,,,,,,,,,,,,
,,,2358,,,,,,,,,,,,,,,
,,,2359,,,,,,,,,,,,,,,
,,,2360,,,,,,,,,,,,,,,
,,,2361,,,,,,,,,,,,,,,
,,,2362,,,,,,,,,,,,,,,
,,,2363,,,,,,,,,,,,,,,
,,,2364,,,,,,,,,,,,,,,
,,,2365,,,,,,,,,,,,,,,
,,,2366,,,,,,,,,,,,,,,
,,,2367,,,,,,,,,,,,,,,
,,,2368,,,,,,,,,,,,,,,
,,,2369,,,,,,,,,,,,,,,
,,,2370,,,,,,,,,,,,,,,
,,,2371,,,,,,,,,,,,,,,
,,,2372,,,,,,,,,,,,,,,
,,,2373,,,,,,,,,,,,,,,
,,,2374,,,,,,,,,,,,,,,
,,,2375,,,,,,,,,,,,,,,
,,,2376,,,,,,,,,,,,,,,
,,,2377,,,,,,,,,,,,,,,
,,,2378,,,,,,,,,,,,,,,
,,,2379,,,,,,,,,,,,,,,
,,,2380,,,,,,,,,,,,,,,
,,,2381,,,,,,,,,,,,,,,
,,,2382,,,,,,,,,,,,,,,
,,,2383,,,,,,,,,,,,,,,
,,,2384,,,,,,,,,,,,,,,
,,,2385,,,,,,,,,,,,,,,
,,,2386,,,,,,,,,,,,,,,
,,,2387,,,,,,,,,,,,,,,
,,,2388,,,,,,,,,,,,,,,
,,,2389,,,,,,,,,,,,,,,
,,,2390,,,,,,,,,,,,,,,
,,,2391,,,,,,,,,,,,,,,
,,,2392,,,,,,,,,,,,,,,
,,,2393,,,,,,,,,,,,,,,
,,,2394,,,,,,,,,,,,,,,
,,,2395,,,,,,,,,,,,,,,
,,,2396,,,,,,,,,,,,,,,
,,,2397,,,,,,,,,,,,,,,
,,,2398,,,,,,,,,,,,,,,
,,,2399,,,,,,,,,,,,,,,
,,,2400,,,,,,,,,,,,,,,
,,,2401,,,,,,,,,,,,,,,
,,,2402,,,,,,,,,,,,,,,
,,,2403,,,,,,,,,,,,,,,
,,,2404,,,,,,,,,,,,,,,
,,,2405,,,,,,,,,,,,,,,
,,,2406,,,,,,,,,,,,,,,
,,,2407,,,,,,,,,,,,,,,
,,,2408,,,,,,,,,,,,,,,
,,,2409,,,,,,,,,,,,,,,
,,,2410,,,,,,,,,,,,,,,
,,,2411,,,,,,,,,,,,,,,
,,,2412,,,,,,,,,,,,,,,
,,,2413,,,,,,,,,,,,,,,
,,,2414,,,,,,,,,,,,,,,
,,,2415,,,,,,,,,,,,,,,
,,,2416,,,,,,,,,,,,,,,
,,,2417,,,,,,,,,,,,,,,
,,,2418,,,,,,,,,,,,,,,
,,,2419,,,,,,,,,,,,,,,
,,,2420,,,,,,,,,,,,,,,
,,,2421,,,,,,,,,,,,,,,
,,,2422,,,,,,,,,,,,,,,
,,,2423,,,,,,,,,,,,,,,
,,,2424,,,,,,,,,,,,,,,
,,,2425,,,,,,,,,,,,,,,
,,,2426,,,,,,,,,,,,,,,
,,,2427,,,,,,,,,,,,,,,
,,,2428,,,,,,,,,,,,,,,
,,,2429,,,,,,,,,,,,,,,
,,,2430,,,,,,,,,,,,,,,
,,,2431,,,,,,,,,,,,,,,
,,,2432,,,,,,,,,,,,,,,
,,,2433,,,,,,,,,,,,,,,
,,,2434,,,,,,,,,,,,,,,
,,,2435,,,,,,,,,,,,,,,
,,,2436,,,,,,,,,,,,,,,
,,,2437,,,,,,,,,,,,,,,
,,,2438,,,,,,,,,,,,,,,
,,,2439,,,,,,,,,,,,,,,
,,,2440,,,,,,,,,,,,,,,
,,,2441,,,,,,,,,,,,,,,
,,,2442,,,,,,,,,,,,,,,
,,,2443,,,,,,,,,,,,,,,
,,,2444,,,,,,,,,,,,,,,
,,,2445,,,,,,,,,,,,,,,
,,,2446,,,,,,,,,,,,,,,
,,,2447,,,,,,,,,,,,,,,
,,,2448,,,,,,,,,,,,,,,
,,,2449,,,,,,,,,,,,,,,
,,,2450,,,,,,,,,,,,,,,
,,,2451,,,,,,,,,,,,,,,
,,,2452,,,,,,,,,,,,,,,
,,,2453,,,,,,,,,,,,,,,
,,,2454,,,,,,,,,,,,,,,
,,,2455,,,,,,,,,,,,,,,
,,,2456,,,,,,,,,,,,,,,
,,,2457,,,,,,,,,,,,,,,
,,,2458,,,,,,,,,,,,,,,
,,,2459,,,,,,,,,,,,,,,
